Time(10ms),Amplitude(mV)
1559,1.009063721
1560,0.463867188
1561,-0.105133057
1562,-0.41305542
1563,-0.389862061
1564,-0.235748291
1565,-0.132598877
1566,-0.090942383
1567,-0.068817139
1568,-0.053710938
1569,-0.040740967
1570,-0.031280518
1571,-0.021209717
1572,-0.012359619
1573,-0.001831055
1574,0.005645752
1575,0.015563965
1576,0.022583008
1577,0.030059814
1578,0.042114258
1579,0.056915283
1580,0.071411133
1581,0.090484619
1582,0.110473633
1583,0.127716064
1584,0.13885498
1585,0.144958496
1586,0.140991211
1587,0.10925293
1588,0.049133301
1589,-0.02456665
1590,-0.085754395
1591,-0.134735107
1592,-0.162963867
1593,-0.174102783
1594,-0.170288086
1595,-0.159301758
1596,-0.146179199
1597,-0.133666992
1598,-0.119171143
1599,-0.099639893
1600,-0.084686279
1601,-0.073699951
1602,-0.061645508
1603,-0.05279541
1604,-0.045776367
1605,-0.040893555
1606,-0.036010742
1607,-0.033111572
1608,-0.028381348
1609,-0.021057129
1610,-0.023803711
1611,-0.021514893
1612,-0.018768311
1613,-0.016021729
1614,-0.01373291
1615,-0.01373291
1616,-0.013885498
1617,-0.011444092
1618,-0.008850098
1619,-0.006408691
1620,-0.003967285
1621,-0.004119873
1622,-0.006103516
1623,-0.003662109
1624,-0.001373291
1625,0.000610352
1626,0.000762939
1627,0.000762939
1628,0.000915527
1629,0.003356934
1630,0.008239746
1631,0.008239746
1632,0.009460449
1633,0.010528564
1634,0.010681152
1635,0.010681152
1636,0.012969971
1637,0.014343262
1638,0.020446777
1639,0.03616333
1640,0.061187744
1641,0.049591064
1642,0.063018799
1643,0.039825439
1644,-0.001525879
1645,-0.016326904
1646,-0.008087158
1647,-0.006408691
1648,-0.016326904
1649,-0.018310547
1650,-0.016021729
1651,-0.011291504
1652,-0.009307861
1653,-0.006561279
1654,-0.001525879
1655,0.000762939
1656,-0.007629395
1657,-0.065155029
1658,-0.048065186
1659,0.167999268
1660,0.808258057
1661,0.941162109
1662,0.225524902
1663,-0.3074646
1664,-0.444488525
1665,-0.324401855
1666,-0.168304443
1667,-0.10345459
1668,-0.077819824
1669,-0.055541992
1670,-0.042114258
1671,-0.026092529
1672,-0.016326904
1673,-0.008850098
1674,0.003356934
1675,0.013122559
1676,0.023040771
1677,0.035247803
1678,0.044708252
1679,0.054626465
1680,0.069122314
1681,0.08605957
1682,0.107727051
1683,0.131378174
1684,0.153656006
1685,0.166625977
1686,0.171813965
1687,0.172729492
1688,0.146179199
1689,0.08392334
1690,-0.001220703
1691,-0.084228516
1692,-0.149536133
1693,-0.192260742
1694,-0.213775635
1695,-0.21697998
1696,-0.21194458
1697,-0.195007324
1698,-0.185089111
1699,-0.159759521
1700,-0.139923096
1701,-0.124969482
1702,-0.104370117
1703,-0.092010498
1704,-0.079803467
1705,-0.070648193
1706,-0.058288574
1707,-0.048370361
1708,-0.045776367
1709,-0.041809082
1710,-0.036010742
1711,-0.029602051
1712,-0.026092529
1713,-0.021514893
1714,-0.018768311
1715,-0.018768311
1716,-0.021057129
1717,-0.020904541
1718,-0.016174316
1719,-0.018615723
1720,-0.015106201
1721,-0.014038086
1722,-0.011444092
1723,-0.006408691
1724,-0.003814697
1725,-0.004272461
1726,-0.001678467
1727,0.001068115
1728,0.003356934
1729,0.003356934
1730,0.005645752
1731,0.008392334
1732,0.008087158
1733,0.008239746
1734,0.008392334
1735,0.008087158
1736,0.010681152
1737,0.01083374
1738,0.010681152
1739,0.012817383
1740,0.013122559
1741,0.012817383
1742,0.015563965
1743,0.015716553
1744,0.015716553
1745,0.018157959
1746,0.016021729
1747,0.015563965
1748,0.013275146
1749,0.015716553
1750,0.024414063
1751,0.040893555
1752,0.071716309
1753,0.056915283
1754,0.066833496
1755,0.046081543
1756,0.00213623
1757,-0.016174316
1758,-0.009155273
1759,-0.009002686
1760,-0.020141602
1761,-0.02822876
1762,-0.028381348
1763,-0.023498535
1764,-0.020751953
1765,-0.016021729
1766,-0.011291504
1767,-0.006408691
1768,-0.019683838
1769,-0.077514648
1770,-0.034637451
1771,0.235748291
1772,0.925292969
1773,0.851287842
1774,0.053405762
1775,-0.41229248
1776,-0.417785645
1777,-0.24887085
1778,-0.12878418
1779,-0.087432861
1780,-0.067596436
1781,-0.048370361
1782,-0.038299561
1783,-0.031280518
1784,-0.023498535
1785,-0.01159668
1786,-0.000762939
1787,0.010681152
1788,0.019683838
1789,0.030212402
1790,0.042419434
1791,0.056610107
1792,0.071716309
1793,0.089874268
1794,0.110778809
1795,0.13381958
1796,0.154571533
1797,0.17074585
1798,0.18157959
1799,0.179138184
1800,0.148620605
1801,0.082550049
1802,-0.007476807
1803,-0.09475708
1804,-0.160675049
1805,-0.199737549
1806,-0.219421387
1807,-0.224151611
1808,-0.216674805
1809,-0.2003479
1810,-0.185241699
1811,-0.16784668
1812,-0.150909424
1813,-0.134735107
1814,-0.116577148
1815,-0.102081299
1816,-0.082397461
1817,-0.065460205
1818,-0.058898926
1819,-0.051879883
1820,-0.043182373
1821,-0.035705566
1822,-0.030975342
1823,-0.028381348
1824,-0.030822754
1825,-0.028533936
1826,-0.026092529
1827,-0.023651123
1828,-0.018920898
1829,-0.016174316
1830,-0.016174316
1831,-0.011444092
1832,-0.00869751
1833,-0.01373291
1834,-0.006561279
1835,-0.004119873
1836,-0.001373291
1837,-0.001831055
1838,0.000915527
1839,0.005950928
1840,0.008239746
1841,0.005645752
1842,0.000762939
1843,0.002288818
1844,0.005493164
1845,0.005493164
1846,0.005493164
1847,0.005950928
1848,0.005645752
1849,0.00793457
1850,0.008087158
1851,0.008544922
1852,0.008392334
1853,0.012817383
1854,0.012664795
1855,0.012817383
1856,0.015563965
1857,0.015411377
1858,0.012969971
1859,0.010681152
1860,0.008239746
1861,0.010986328
1862,0.008087158
1863,0.014801025
1864,0.028991699
1865,0.060577393
1866,0.056610107
1867,0.06072998
1868,0.052947998
1869,0.004119873
1870,-0.018463135
1871,-0.018920898
1872,-0.011138916
1873,-0.019226074
1874,-0.025787354
1875,-0.023651123
1876,-0.021209717
1877,-0.018768311
1878,-0.016174316
1879,-0.01373291
1880,-0.01373291
1881,-0.021057129
1882,-0.083618164
1883,-0.067749023
1884,0.177612305
1885,0.882720947
1886,0.929412842
1887,0.160522461
1888,-0.366668701
1889,-0.44342041
1890,-0.296783447
1891,-0.155029297
1892,-0.105285645
1893,-0.077819824
1894,-0.060119629
1895,-0.048065186
1896,-0.038146973
1897,-0.025939941
1898,-0.017242432
1899,-0.006866455
1900,0.003356934
1901,0.015411377
1902,0.025177002
1903,0.036773682
1904,0.04699707
1905,0.061798096
1906,0.079040527
1907,0.10055542
1908,0.12512207
1909,0.147399902
1910,0.163574219
1911,0.174407959
1912,0.176849365
1913,0.155487061
1914,0.097045898
1915,0.01159668
1916,-0.076141357
1917,-0.146331787
1918,-0.192260742
1919,-0.214233398
1920,-0.218963623
1921,-0.212097168
1922,-0.197143555
1923,-0.180969238
1924,-0.164031982
1925,-0.146942139
1926,-0.126953125
1927,-0.111541748
1928,-0.097198486
1929,-0.084991455
1930,-0.072631836
1931,-0.065460205
1932,-0.056152344
1933,-0.047912598
1934,-0.043182373
1935,-0.03616333
1936,-0.032043457
1937,-0.026092529
1938,-0.026092529
1939,-0.023498535
1940,-0.018615723
1941,-0.018615723
1942,-0.014038086
1943,-0.016479492
1944,-0.01373291
1945,-0.013885498
1946,-0.011291504
1947,-0.008850098
1948,-0.00869751
1949,-0.009002686
1950,-0.006256104
1951,-0.003967285
1952,0.000915527
1953,0.000915527
1954,0.003356934
1955,0.00579834
1956,0.005950928
1957,0.008087158
1958,0.008544922
1959,0.010528564
1960,0.013275146
1961,0.013275146
1962,0.015716553
1963,0.014648438
1964,0.013122559
1965,0.012969971
1966,0.015258789
1967,0.015563965
1968,0.013427734
1969,0.015411377
1970,0.015563965
1971,0.015563965
1972,0.015869141
1973,0.020294189
1974,0.02822876
1975,0.043945313
1976,0.059356689
1977,0.054473877
1978,0.074157715
1979,0.047912598
1980,0.00579834
1981,-0.013580322
1982,-0.004119873
1983,-0.010986328
1984,-0.021209717
1985,-0.021057129
1986,-0.018768311
1987,-0.01663208
1988,-0.011291504
1989,-0.011291504
1990,-0.009155273
1991,-0.006256104
1992,-0.048828125
1993,-0.079650879
1994,0.022277832
1995,0.469970703
1996,1.056060791
1997,0.549926758
1998,-0.064849854
1999,-0.41229248
2000,-0.407409668
2001,-0.248260498
2002,-0.132446289
2003,-0.087127686
2004,-0.062561035
2005,-0.045471191
2006,-0.032958984
2007,-0.020751953
2008,-0.011291504
2009,-0.004882813
2010,0.003356934
2011,0.012817383
2012,0.020446777
2013,0.030059814
2014,0.039367676
2015,0.047454834
2016,0.058898926
2017,0.078887939
2018,0.098266602
2019,0.120544434
2020,0.142669678
2021,0.157165527
2022,0.164794922
2023,0.161895752
2024,0.128479004
2025,0.066986084
2026,-0.017089844
2027,-0.091400146
2028,-0.145111084
2029,-0.179290771
2030,-0.192565918
2031,-0.190124512
2032,-0.180206299
2033,-0.163726807
2034,-0.149078369
2035,-0.132446289
2036,-0.113830566
2037,-0.09765625
2038,-0.084991455
2039,-0.072784424
2040,-0.062561035
2041,-0.052642822
2042,-0.045471191
2043,-0.043334961
2044,-0.038146973
2045,-0.033416748
2046,-0.030517578
2047,-0.028533936
2048,-0.025939941
2049,-0.021362305
2050,-0.020904541
2051,-0.018615723
2052,-0.018920898
2053,-0.016174316
2054,-0.01373291
2055,-0.011291504
2056,-0.009002686
2057,-0.006408691
2058,-0.001983643
2059,-0.001373291
2060,0.000762939
2061,0.000762939
2062,0.000762939
2063,0.000610352
2064,0.003356934
2065,0.008239746
2066,0.008239746
2067,0.008087158
2068,0.008239746
2069,0.010681152
2070,0.010681152
2071,0.01083374
2072,0.010528564
2073,0.00793457
2074,0.01083374
2075,0.010986328
2076,0.012969971
2077,0.010223389
2078,0.008087158
2079,0.008392334
2080,0.008087158
2081,0.008239746
2082,0.008239746
2083,0.010375977
2084,0.008239746
2085,0.008392334
2086,0.006103516
2087,0.016937256
2088,0.046386719
2089,0.059204102
2090,0.055847168
2091,0.071716309
2092,0.028381348
2093,-0.003509521
2094,-0.015869141
2095,-0.011444092
2096,-0.018768311
2097,-0.02822876
2098,-0.02822876
2099,-0.023498535
2100,-0.021057129
2101,-0.018768311
2102,-0.016174316
2103,-0.013885498
2104,-0.013275146
2105,-0.062103271
2106,-0.077209473
2107,0.077972412
2108,0.627593994
2109,1.087646484
2110,0.103149414
2111,-0.358123779
2112,-0.452728271
2113,-0.316467285
2114,-0.16418457
2115,-0.104522705
2116,-0.076904297
2117,-0.058441162
2118,-0.043334961
2119,-0.031890869
2120,-0.021057129
2121,-0.011444092
2122,-0.001373291
2123,0.01083374
2124,0.020446777
2125,0.029449463
2126,0.039367676
2127,0.051269531
2128,0.065917969
2129,0.081481934
2130,0.10269165
2131,0.125274658
2132,0.147857666
2133,0.164337158
2134,0.171966553
2135,0.174407959
2136,0.152130127
2137,0.093994141
2138,0.01159668
2139,-0.076446533
2140,-0.147705078
2141,-0.194244385
2142,-0.214691162
2143,-0.221710205
2144,-0.216827393
2145,-0.204162598
2146,-0.187530518
2147,-0.16998291
2148,-0.153045654
2149,-0.13381958
2150,-0.1171875
2151,-0.101165771
2152,-0.087432861
2153,-0.075378418
2154,-0.067596436
2155,-0.061035156
2156,-0.055084229
2157,-0.045928955
2158,-0.038299561
2159,-0.033569336
2160,-0.030517578
2161,-0.024108887
2162,-0.023651123
2163,-0.021209717
2164,-0.018768311
2165,-0.018463135
2166,-0.018615723
2167,-0.016021729
2168,-0.01373291
2169,-0.014038086
2170,-0.011291504
2171,-0.008544922
2172,-0.004119873
2173,0.000762939
2174,-0.001678467
2175,0
2176,0.003051758
2177,0.005645752
2178,0.00793457
2179,0.010681152
2180,0.013275146
2181,0.015411377
2182,0.018157959
2183,0.017852783
2184,0.015716553
2185,0.015258789
2186,0.014953613
2187,0.013122559
2188,0.01083374
2189,0.010528564
2190,0.012817383
2191,0.015563965
2192,0.013427734
2193,0.016021729
2194,0.013427734
2195,0.013122559
2196,0.013122559
2197,0.015411377
2198,0.015258789
2199,0.017700195
2200,0.024871826
2201,0.048370361
2202,0.056304932
2203,0.054321289
2204,0.065917969
2205,0.025787354
2206,-0.006713867
2207,-0.016326904
2208,-0.010986328
2209,-0.021209717
2210,-0.028381348
2211,-0.028533936
2212,-0.023651123
2213,-0.018920898
2214,-0.01663208
2215,-0.016479492
2216,-0.01373291
2217,-0.016479492
2218,-0.07232666
2219,-0.077819824
2220,0.088500977
2221,0.684356689
2222,1.018981934
2223,0.349884033
2224,-0.22857666
2225,-0.448760986
2226,-0.365142822
2227,-0.203552246
2228,-0.117034912
2229,-0.084533691
2230,-0.065765381
2231,-0.047912598
2232,-0.036010742
2233,-0.028533936
2234,-0.020751953
2235,-0.009002686
2236,0.003356934
2237,0.010681152
2238,0.01739502
2239,0.02532959
2240,0.037078857
2241,0.044708252
2242,0.05645752
2243,0.073547363
2244,0.096435547
2245,0.117492676
2246,0.136871338
2247,0.152130127
2248,0.162200928
2249,0.152435303
2250,0.113220215
2251,0.041809082
2252,-0.035095215
2253,-0.104064941
2254,-0.150909424
2255,-0.177612305
2256,-0.187530518
2257,-0.185089111
2258,-0.173339844
2259,-0.160064697
2260,-0.14541626
2261,-0.131835938
2262,-0.114135742
2263,-0.099945068
2264,-0.084381104
2265,-0.077667236
2266,-0.065307617
2267,-0.060424805
2268,-0.048675537
2269,-0.043182373
2270,-0.037994385
2271,-0.031585693
2272,-0.025939941
2273,-0.023651123
2274,-0.018615723
2275,-0.018615723
2276,-0.021209717
2277,-0.020904541
2278,-0.013885498
2279,-0.011444092
2280,-0.011444092
2281,-0.004425049
2282,-0.001373291
2283,-0.001678467
2284,0.000915527
2285,0.000915527
2286,-0.001525879
2287,0.002593994
2288,0.00289917
2289,0.005645752
2290,0.005950928
2291,0.005950928
2292,0.00579834
2293,0.005645752
2294,0.008239746
2295,0.008239746
2296,0.010986328
2297,0.009918213
2298,0.008087158
2299,0.008087158
2300,0.008392334
2301,0.013122559
2302,0.008239746
2303,0.010375977
2304,0.018463135
2305,0.02822876
2306,0.051116943
2307,0.047912598
2308,0.066680908
2309,0.051422119
2310,0.00793457
2311,-0.015563965
2312,-0.006561279
2313,-0.011138916
2314,-0.023651123
2315,-0.028686523
2316,-0.019226074
2317,-0.018615723
2318,-0.016326904
2319,-0.014038086
2320,-0.009002686
2321,-0.011138916
2322,-0.033874512
2323,-0.0730896
2324,0.001373291
2325,0.316772461
2326,0.989685059
2327,0.706634521
2328,0.091552734
2329,-0.336303711
2330,-0.422363281
2331,-0.29586792
2332,-0.158081055
2333,-0.098876953
2334,-0.072937012
2335,-0.056152344
2336,-0.043945313
2337,-0.028533936
2338,-0.021209717
2339,-0.014343262
2340,-0.006713867
2341,0.001068115
2342,0.008239746
2343,0.015258789
2344,0.025177002
2345,0.032501221
2346,0.044403076
2347,0.06149292
2348,0.083312988
2349,0.102996826
2350,0.115356445
2351,0.130157471
2352,0.141601563
2353,0.144195557
2354,0.121917725
2355,0.071563721
2356,-0.003509521
2357,-0.065765381
2358,-0.119781494
2359,-0.154266357
2360,-0.167999268
2361,-0.170440674
2362,-0.16494751
2363,-0.152435303
2364,-0.142822266
2365,-0.123748779
2366,-0.110168457
2367,-0.092773438
2368,-0.079345703
2369,-0.070037842
2370,-0.062561035
2371,-0.055236816
2372,-0.047912598
2373,-0.043182373
2374,-0.035858154
2375,-0.030822754
2376,-0.030517578
2377,-0.02532959
2378,-0.021362305
2379,-0.021514893
2380,-0.01373291
2381,-0.021057129
2382,-0.01373291
2383,-0.011291504
2384,-0.011138916
2385,-0.01373291
2386,-0.013122559
2387,-0.006561279
2388,-0.006408691
2389,-0.006561279
2390,-0.001831055
2391,-0.001831055
2392,0.000762939
2393,0.000915527
2394,0.003204346
2395,0.005645752
2396,0.005645752
2397,0.005493164
2398,0.005950928
2399,0.007171631
2400,0.005645752
2401,0.011444092
2402,0.038146973
2403,0.044708252
2404,0.046386719
2405,0.068817139
2406,0.032653809
2407,-0.003509521
2408,-0.018920898
2409,-0.006866455
2410,-0.011291504
2411,-0.023803711
2412,-0.021514893
2413,-0.018768311
2414,-0.021057129
2415,-0.015869141
2416,-0.006256104
2417,-0.004119873
2418,-0.005950928
2419,-0.048675537
2420,-0.04776001
2421,0.080566406
2422,0.537261963
2423,0.994110107
2424,0.45715332
2425,-0.099487305
2426,-0.403747559
2427,-0.378112793
2428,-0.229034424
2429,-0.132751465
2430,-0.090179443
2431,-0.064239502
2432,-0.050506592
2433,-0.03326416
2434,-0.025482178
2435,-0.018768311
2436,-0.006866455
2437,0.003051758
2438,0.010528564
2439,0.015563965
2440,0.025634766
2441,0.034790039
2442,0.046386719
2443,0.057525635
2444,0.073547363
2445,0.091247559
2446,0.111236572
2447,0.127105713
2448,0.135192871
2449,0.139770508
2450,0.135345459
2451,0.10055542
2452,0.039825439
2453,-0.037841797
2454,-0.099639893
2455,-0.141906738
2456,-0.167999268
2457,-0.178222656
2458,-0.172576904
2459,-0.165863037
2460,-0.1512146
2461,-0.13671875
2462,-0.115661621
2463,-0.104827881
2464,-0.088806152
2465,-0.077209473
2466,-0.072479248
2467,-0.062255859
2468,-0.055389404
2469,-0.046386719
2470,-0.038146973
2471,-0.030975342
2472,-0.028991699
2473,-0.026092529
2474,-0.023498535
2475,-0.021057129
2476,-0.016174316
2477,-0.016479492
2478,-0.016174316
2479,-0.01159668
2480,-0.011291504
2481,-0.01373291
2482,-0.011444092
2483,-0.00793457
2484,-0.006561279
2485,-0.006713867
2486,-0.004119873
2487,-0.000762939
2488,0.000610352
2489,0.003356934
2490,0.000915527
2491,0.003356934
2492,0.008239746
2493,0.00579834
2494,0.00793457
2495,0.008239746
2496,0.008087158
2497,0.010375977
2498,0.012512207
2499,0.012969971
2500,0.019989014
2501,0.045471191
2502,0.051879883
2503,0.056152344
2504,0.06439209
2505,0.022735596
2506,-0.008392334
2507,-0.014343262
2508,-0.003967285
2509,-0.012207031
2510,-0.023498535
2511,-0.023651123
2512,-0.018310547
2513,-0.013885498
2514,-0.009002686
2515,-0.006408691
2516,-0.003814697
2517,-0.007476807
2518,-0.054473877
2519,-0.039520264
2520,0.125274658
2521,0.655517578
2522,0.993652344
2523,0.336151123
2524,-0.219573975
2525,-0.430297852
2526,-0.345153809
2527,-0.187072754
2528,-0.106658936
2529,-0.076599121
2530,-0.054626465
2531,-0.041046143
2532,-0.031738281
2533,-0.021209717
2534,-0.009002686
2535,0.000762939
2536,0.010681152
2537,0.017089844
2538,0.02456665
2539,0.037078857
2540,0.046844482
2541,0.06072998
2542,0.078277588
2543,0.098266602
2544,0.117797852
2545,0.139923096
2546,0.157165527
2547,0.168914795
2548,0.166625977
2549,0.148162842
2550,0.096893311
2551,0.018768311
2552,-0.065612793
2553,-0.136871338
2554,-0.177612305
2555,-0.202026367
2556,-0.206604004
2557,-0.204620361
2558,-0.189666748
2559,-0.172729492
2560,-0.155944824
2561,-0.141143799
2562,-0.124816895
2563,-0.10635376
2564,-0.08972168
2565,-0.075378418
2566,-0.065155029
2567,-0.055541992
2568,-0.045776367
2569,-0.040740967
2570,-0.038299561
2571,-0.031738281
2572,-0.023956299
2573,-0.018920898
2574,-0.016174316
2575,-0.018615723
2576,-0.016021729
2577,-0.01373291
2578,-0.01373291
2579,-0.01373291
2580,-0.013885498
2581,-0.01373291
2582,-0.011291504
2583,-0.006713867
2584,-0.006408691
2585,-0.006713867
2586,-0.006561279
2587,-0.004119873
2588,-0.001831055
2589,-0.001525879
2590,0.000610352
2591,0.001220703
2592,0.003204346
2593,0.005645752
2594,0.005493164
2595,0.008544922
2596,0.01083374
2597,0.010986328
2598,0.010681152
2599,0.010986328
2600,0.010681152
2601,0.01083374
2602,0.013122559
2603,0.015411377
2604,0.015716553
2605,0.012817383
2606,0.010528564
2607,0.01083374
2608,0.013427734
2609,0.018615723
2610,0.032043457
2611,0.061950684
2612,0.056762695
2613,0.060424805
2614,0.045318604
2615,0.000915527
2616,-0.018768311
2617,-0.011444092
2618,-0.012969971
2619,-0.025177002
2620,-0.028533936
2621,-0.028533936
2622,-0.023956299
2623,-0.021209717
2624,-0.018920898
2625,-0.01373291
2626,-0.011291504
2627,-0.019989014
2628,-0.074157715
2629,-0.033721924
2630,0.213317871
2631,0.876312256
2632,0.889129639
2633,0.126190186
2634,-0.372772217
2635,-0.432739258
